filename	read_id	run_id	channel	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	9d80cd17-f6cd-4a0d-8963-1a8a34e1616f	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	469	35.602749	2.360000	1888	TRUE	35.632751	1864	2.330000	877	10.356240	0.000000	83.721916	9.494232
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	491bcdcf-d5fd-4504-b8c4-1de7bff5ff49	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	64	133.953995	2.955500	2364	TRUE	134.236496	2138	2.673000	1329	8.465943	0.000000	84.239784	9.148987
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	547d51ff-de3e-4380-9565-a4c0854a06d3	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	433	70.874001	1.188500	950	TRUE	70.947746	891	1.114750	454	10.261517	0.000000	90.281570	8.458504
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	ae1a5110-d296-444f-9a1c-7fa913d2e394	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	377	42.755249	1.674250	1339	TRUE	43.102749	1061	1.326750	474	11.110405	0.000000	88.382721	9.839485
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	3390155b-30f8-4490-a115-936ea0e29518	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	212	112.000000	1.509750	1207	FALSE	112.183746	1060	1.326000	523	4.663650	0.000000	77.507500	9.666855
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	01a77e96-0adf-40fe-9006-1baac15d573e	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	427	18.016750	3.316500	2653	TRUE	18.030500	2642	3.302750	1285	11.211981	0.000000	85.793381	10.357346
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	804d2a97-a2c2-4d05-a993-b07229bdf855	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	196	45.783249	0.904000	723	TRUE	45.845749	673	0.841500	344	7.254164	0.000000	85.620758	11.565712
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	4b7e493f-01ba-435f-a010-60d60b2822d7	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	86	109.614502	1.584500	1267	TRUE	109.779503	1135	1.419500	580	9.605513	0.000000	81.995689	9.494240
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	510e3209-8b6a-449f-8312-cefb39e9f5c2	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	133	85.686996	3.201750	2561	TRUE	85.720749	2534	3.168000	1190	11.268731	0.000000	86.311249	9.321609
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	f1800b38-d828-43d4-9918-45509d69488d	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	262	126.382500	2.840250	2272	TRUE	126.408752	2251	2.814000	1073	10.017506	0.000000	85.620758	9.839485
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	355ab457-57f5-4e02-a6e4-6c15231ff9a4	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	286	8.559250	1.349000	1079	TRUE	8.580500	1062	1.327750	430	11.346077	0.000000	84.412407	10.012108
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	3e757e25-30fd-48bc-8dea-f00a0b579e26	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	325	125.402748	6.286750	5029	TRUE	125.461502	4982	6.228000	2109	9.300807	0.000000	86.138626	10.875221
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	1388c7f7-94fa-431d-8fb1-64e9644152f4	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	284	44.638248	2.049000	1639	TRUE	44.696999	1592	1.990250	631	9.779761	0.000000	90.799438	8.631119
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	d2619983-a410-42df-92c3-cd9a5461fdee	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	508	133.950256	1.975500	1580	TRUE	133.997757	1542	1.928000	763	10.491792	0.000000	83.894539	10.529976
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	b707e3f5-5c45-49e3-84dd-d70188fa29ec	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	448	121.077499	11.552250	9241	TRUE	121.151253	9182	11.478500	4781	10.940321	0.000000	82.168312	10.184723
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	b6a3ed63-5d52-4789-b96b-59d1c3f810a5	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	453	120.323753	8.573250	6858	TRUE	120.355003	6833	8.542000	3237	10.797138	0.000000	80.269463	11.047844
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	b49552b6-2fc4-4067-96ce-812a7c6e58be	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	380	9.877500	11.455250	9164	TRUE	9.968750	9091	11.364000	4181	11.007086	0.000000	86.829117	10.357353
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	3ebeee90-20c4-4f39-bfbc-1c43f8c90302	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	420	40.186249	1.222750	978	TRUE	40.342499	853	1.066500	399	7.512402	0.000000	82.168312	10.702591
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	2c348e5b-525b-4146-a5c5-4717904726d8	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	75	90.070000	2.016500	1613	TRUE	90.087502	1599	1.999000	845	9.231913	0.000000	88.382721	9.321617
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	44f62409-1351-47d8-bf9f-894b2b65c115	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	359	14.440500	6.892500	5514	TRUE	14.478000	5484	6.855000	2951	11.306420	0.000000	84.239784	10.529968
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	af4344d1-7cd2-452e-ac29-2e890d2bf789	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	412	83.809502	4.715500	3772	TRUE	83.891998	3706	4.633000	1753	10.122336	0.000000	85.275513	10.184731
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	64befbef-5f5a-4b60-ab25-d755e5f45e0f	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	309	90.749252	6.975500	5580	TRUE	90.848000	5501	6.876750	2729	10.593660	0.000000	85.448135	10.875214
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	860aea9a-b465-4d9d-b202-30ef4a4e94f1	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	41	93.643997	1.306000	1044	TRUE	93.770248	943	1.179750	456	11.646444	0.000000	88.727966	10.184731
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	589f79eb-1265-4263-aa3e-a4f5a1567c5a	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	439	111.974998	9.519500	7615	TRUE	112.017502	7581	9.477000	3522	12.219622	0.000000	81.823067	10.012108
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	266a1c17-4646-4224-9160-cd03cbbc8d79	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	321	69.081497	1.255250	1004	TRUE	69.135246	961	1.201500	490	10.078524	0.000000	96.323357	9.666862
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	a29aa945-2621-4b9f-b7b2-fdeda41e82f2	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	204	40.822250	1.193250	954	TRUE	40.902248	890	1.113250	388	7.381282	0.000000	85.448135	9.494232
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	61a2b47d-1c1f-4429-9994-266bfc2ecc57	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	6	111.692749	1.058250	846	TRUE	111.719002	825	1.032000	442	10.788837	0.000000	87.001740	9.666855
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	06a64fde-6327-4cd4-9df0-313db9f7777a	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	414	86.478249	1.333750	1067	TRUE	86.586998	980	1.225000	501	9.107645	0.000000	84.239784	9.839485
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	1e8cee54-64aa-434f-af39-d2a0b76fc6e1	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	285	118.205002	1.884000	1507	TRUE	118.591248	1198	1.497750	598	11.547131	0.000000	85.620758	10.012100
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	49cd5c25-ba98-45f9-83f6-b8e4f365c7f6	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	154	42.175499	2.736250	2189	TRUE	42.306751	2084	2.605000	1017	10.487579	0.000000	92.353035	10.012100
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	90919f37-d453-4b80-83df-1f24e680ff4c	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	344	45.082500	1.052500	842	TRUE	45.162498	778	0.972500	391	11.036182	0.000000	85.102890	10.012100
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	067ccb63-71b8-4a28-b411-27184e8d4abb	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	31	119.350250	1.108750	887	TRUE	119.454002	804	1.005000	425	10.787195	0.000000	84.239784	9.666855
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	2b322703-3d09-4b83-bb08-64badf547089	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	147	117.787498	8.571250	6857	TRUE	117.863747	6796	8.495000	3532	11.806282	0.000000	88.382721	10.184731
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	eea070b6-5a16-46eb-bbd1-42164c646a5e	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	15	129.397507	5.031000	4024	TRUE	129.554993	3898	4.873500	1943	10.945332	0.000000	86.311249	9.666862
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	7f48e17c-61ed-4585-86aa-1052aa227a29	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	143	85.195999	12.528750	10023	FALSE	85.313499	9929	12.411250	5032	6.974945	0.000000	87.001740	9.148994
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	f47cdb19-695a-44e4-be3c-2a919794a15c	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	405	34.547249	12.140250	9712	TRUE	34.631001	9645	12.056500	4385	9.351312	0.000000	84.412407	10.357346
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	490a2e5d-1bd6-4689-9b8d-948903f695d1	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	1	33.802502	8.172250	6537	TRUE	33.840000	6507	8.134750	2999	10.069021	0.000000	94.079262	9.839485
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	58dd460c-8c28-4a1c-9449-116e80887a22	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	99	91.998253	1.357250	1085	TRUE	92.010750	1075	1.344750	340	10.936898	0.000000	91.489929	9.666855
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	f82a9095-9468-480f-aeb4-0bebb5f6e652	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	152	36.523499	1.173250	938	TRUE	36.542252	923	1.154500	400	10.538096	0.000000	84.239784	11.220459
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	8f6ece57-ba2d-4f67-a56d-069257a5557d	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	476	18.427999	2.904750	2323	TRUE	18.515499	2253	2.817250	1038	11.337781	0.000000	87.174362	9.839485
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	e32af423-d5ab-4a35-a9c0-e322358c1576	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	486	86.308250	2.353750	1883	TRUE	86.347000	1852	2.315000	975	8.477482	0.000000	84.757645	9.321617
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	3023569d-4c51-4dd6-a4b3-586d83f69cac	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	286	136.573502	1.176000	940	TRUE	136.598495	920	1.151000	486	10.140866	0.000000	84.239784	9.839485
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	17a220bc-8bf9-4ee6-bde6-d73acf99a235	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	311	122.690498	3.748000	2998	TRUE	122.718002	2976	3.720500	1389	10.934122	0.000000	85.275513	9.666862
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	a292d6d9-42ca-4006-9e80-bb2bcd9865c5	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	215	69.727501	1.355750	1084	TRUE	69.851250	985	1.232000	530	10.823086	0.000000	85.793381	11.047836
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	0e2bec38-ed02-4d46-9257-d5c54a1bd761	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	165	110.442253	1.240500	992	TRUE	110.558502	899	1.124250	401	8.471648	0.000000	80.959953	8.458504
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	6bb39f31-7670-403e-bc2f-2fd7d1770bb0	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	202	111.320503	1.181750	945	TRUE	111.350502	921	1.151750	408	9.470081	0.000000	92.007797	9.666855
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	c2603df5-dc85-4c32-8c9b-023245f4d5dd	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	179	120.435997	1.588250	1270	TRUE	120.556000	1174	1.468250	623	11.401877	0.000000	87.864853	9.494240
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	a506fd60-4072-4fcf-985a-6ab58a5f729a	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	134	13.463250	3.922750	3138	TRUE	13.564500	3057	3.821500	1378	10.584419	0.000000	85.275513	10.184731
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	0958f389-bc34-4632-90da-1ed4bfa7f096	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	509	9.548750	11.784250	9427	TRUE	9.635000	9358	11.698000	3880	10.727673	0.000000	84.239784	10.529968
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	1f02f895-6d5b-44a6-b028-2202482ba343	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	104	37.565498	1.627500	1302	TRUE	37.565498	1302	1.627500	697	9.851963	0.000000	82.513557	9.839485
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	75c465eb-6c31-4050-98b7-0b9eab051b69	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	150	89.633751	1.012500	810	TRUE	89.767502	703	0.878750	364	10.246138	0.000000	89.763702	9.494240
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	d937ee0f-1cd1-4d1d-aafd-e2c2342043f5	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	461	16.281000	5.052000	4041	TRUE	16.309750	4018	5.023250	1889	11.784759	0.000000	86.138626	10.184731
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	2aa62d62-a0ec-41af-b02c-223e95a1a5f6	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	258	85.214249	1.145500	916	TRUE	85.290497	855	1.069250	344	10.378457	0.000000	92.698280	9.666862
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	c0589345-16e3-487e-a57a-dcc68e1f518f	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	194	9.378500	1.723500	1378	TRUE	9.423500	1342	1.678500	714	11.064342	0.000000	93.043526	10.529976
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	c6fa9ec5-6d06-413c-b58f-3a084ce9ac48	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	57	18.702749	0.905500	724	TRUE	18.740250	694	0.868000	361	10.362190	0.000000	86.483871	10.875214
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	389571df-0aaa-473c-a2fb-46aeb5d8ba78	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	440	15.493750	1.871250	1497	FALSE	15.643750	1377	1.721250	655	6.652072	0.000000	88.555344	10.702599
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	c0cafa10-84d6-4e9a-a8d6-ff8becedeaf0	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	353	40.008499	0.868250	694	TRUE	40.008499	694	0.868250	357	9.421383	0.000000	88.037476	11.047836
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	5944c61f-e782-4abe-b8a7-28166ff3779d	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	63	19.769751	0.765000	612	TRUE	19.929750	484	0.605000	229	10.017642	0.000000	83.549294	9.666862
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	01678b9c-be51-4527-8711-345e356a11c2	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	461	60.236000	9.776250	7821	TRUE	60.611000	7521	9.401250	3553	11.659935	0.000000	83.549294	10.184723
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	df79b51f-d9d3-4691-93d8-c5ab79e31695	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	77	109.940750	0.970250	776	FALSE	109.968246	754	0.942750	217	4.867509	0.000000	57.483292	8.976368
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	682e2f17-f20e-4ba9-a6d2-e980f6e462e4	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	361	83.519753	11.356500	9085	FALSE	83.568497	9046	11.307750	3090	4.257710	0.000000	76.989639	9.666862
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	e7640b3b-9999-4a5d-b17d-119e713938f2	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	486	58.751999	13.310250	10648	TRUE	58.751999	10648	13.310250	4865	11.663432	0.000000	81.995689	10.357353
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	33989a36-b38a-49d4-877b-69ce72d89560	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	468	64.827499	1.319750	1055	TRUE	64.873749	1018	1.273500	506	9.808500	0.000000	87.692230	10.012108
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	204cebb1-1c03-4302-9c0e-0d9799029d91	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	157	7.658000	6.088500	4870	TRUE	7.680500	4852	6.066000	1953	10.908669	0.000000	85.620758	10.357346
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	fe5432c8-4615-43ba-a1e3-238ec06a4bfb	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	296	124.045998	2.373500	1898	TRUE	124.208504	1768	2.211000	957	9.638235	0.000000	78.888481	10.702591
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	c5c4e5f2-ae6c-4aeb-8347-98b087bb017b	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	252	37.413250	2.624500	2099	TRUE	37.508251	2023	2.529500	940	9.483890	0.000000	84.585030	9.839485
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	83083b44-b7e5-46f1-9649-8a2f56f88f8f	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	118	42.736500	3.950750	3160	TRUE	42.831501	3084	3.855750	1447	10.040532	0.000000	84.239784	10.184731
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	3d26d082-f6c2-43dc-bef5-4050271f568a	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	187	8.539250	12.793750	10235	TRUE	8.684250	10119	12.648750	4646	10.347768	0.000000	85.275513	10.875221
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	80f00b50-cf84-46f0-9df5-834454a780ef	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	15	86.364502	1.499000	1199	TRUE	86.425751	1150	1.437750	602	10.324787	0.000000	85.966003	9.321617
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	6ad99834-383a-487f-b1c3-07172d2d7e29	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	169	58.186249	1.212750	970	TRUE	58.422501	781	0.976500	393	10.131948	0.000000	89.418457	10.702591
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	3d7b38d5-51ff-4796-bc3c-76a3e71c5ada	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	204	111.988998	4.345750	3476	TRUE	112.096497	3390	4.238250	1740	9.369512	0.000000	87.346985	10.875221
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	dbcb789d-502f-40a0-bb3c-b3afbdbc471d	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	26	116.312248	0.540500	432	TRUE	116.346001	405	0.506750	242	10.981283	0.000000	91.835175	9.494232
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	6b4aae23-f065-4c25-b541-bd25f3233cf0	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	468	58.233501	3.948000	3158	TRUE	58.253502	3142	3.928000	1935	7.008074	0.000000	90.885750	10.961533
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	fa86900b-c884-48c5-8cd7-d6e286f6dc50	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	503	115.616753	14.807250	11845	TRUE	115.649246	11819	14.774750	5641	11.296435	0.000000	80.787331	9.839485
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	9be068fe-2685-4209-84da-8eec21ade41d	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	225	127.205750	1.507250	1205	FALSE	127.253250	1167	1.459750	422	5.838726	0.000000	89.763702	9.148994
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	9ec5de3a-b15a-4320-a144-6d1224905f14	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	82	43.557999	1.121000	896	TRUE	43.557999	896	1.121000	456	9.234535	0.000000	88.037476	10.012108
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	bac8174a-b6f4-45a5-b306-c54d41ffa952	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	11	85.887001	0.973750	779	TRUE	85.958252	722	0.902500	343	9.608985	0.000000	87.001740	10.012108
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	bda6c044-25fa-4552-8a7b-25b4fcfd00fa	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	11	111.035751	6.275500	5020	TRUE	111.179497	4905	6.131750	2303	10.212965	0.000000	87.174362	10.012108
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	48822e2c-ef52-4a13-8745-007eb4a7eab6	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	354	131.852493	1.228750	983	TRUE	131.962494	895	1.118750	444	8.844810	0.000000	88.037476	10.875221
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	1ed0f1ee-0a8c-49f1-aba6-222cdaf8c65b	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	412	43.257252	3.430000	2744	TRUE	43.352249	2668	3.335000	1316	11.480693	0.000000	89.591080	9.839485
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	af2256f9-75ce-436b-91d5-c055ecdb14c9	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	288	114.157501	2.865500	2292	TRUE	114.251251	2217	2.771750	1050	10.981060	0.000000	84.585030	10.357353
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	6926834b-1424-4db0-a3e6-04351efc6eff	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	190	45.719002	0.968250	774	FALSE	45.846500	672	0.840750	181	4.125455	0.000000	52.822487	8.113258
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	36b82da5-6455-4ed1-bc4d-310c8ded12f9	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	405	89.480499	1.637750	1310	TRUE	89.546753	1257	1.571500	603	11.006607	0.000000	91.144684	9.321609
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	328c1946-2ba7-4bc1-b7d8-c107c8e19de6	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	160	16.775249	1.573250	1258	TRUE	16.840250	1206	1.508250	563	10.898302	0.000000	80.787331	11.047836
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	dad853d4-9a85-479d-8f28-ad633218afa8	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	137	125.767998	1.313750	1051	TRUE	125.833000	999	1.248750	548	10.205791	0.000000	92.007797	9.666855
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	af79bfc0-9deb-4673-a398-c9deea4d492a	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	135	96.388748	1.336000	1068	TRUE	96.407501	1053	1.317250	456	9.370935	0.000000	75.608658	11.220459
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	0acff66f-975a-4cbd-b760-d56dbb3d3a71	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	331	86.256752	0.975000	780	TRUE	86.367996	691	0.863750	323	9.913560	0.000000	85.966003	11.220459
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	ceab14fd-b379-4988-b58c-354f35479c0d	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	417	87.933746	1.454000	1163	TRUE	88.006248	1105	1.381500	524	8.812192	0.000000	88.037476	11.047836
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	d0f234af-efd6-4939-9337-253ede1b7d2a	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	342	63.587250	1.005000	804	TRUE	63.694752	718	0.897500	297	9.944936	0.000000	77.334885	11.220467
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	9ee55557-71e7-494e-8c94-7fb1d56084f7	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	247	35.827251	0.643000	514	TRUE	35.870998	479	0.599250	280	9.944930	0.000000	84.412407	8.458496
FAL05228_ec41d239fd9a2701d7833dd23b29b3bdf1020b90_0.fast5	eb7e041b-2f21-4953-89ad-3a156b481264	ec41d239fd9a2701d7833dd23b29b3bdf1020b90	408	126.410004	1.501250	1201	TRUE	126.485001	1141	1.426250	537	9.711549	0.000000	80.096840	10.012108
